Symbol,Date,Open,High,Low,Close,Volume
EUROMR,14-Jun-2016,0.4332,0.4333,0.4297,0.4301,0
EURPAB,14-Jun-2016,1.1019,1.1019,1.0972,1.0972,0
EURPEN,14-Jun-2016,3.6732,3.6732,3.6498,3.6498,0
EURPGK,14-Jun-2016,3.5296,3.5296,3.4721,3.4721,0
EURPHP,14-Jun-2016,51.942,51.972,51.737,51.758,0
EURPKR,14-Jun-2016,117.89,117.89,117.25,117.25,0
EURPLN,14-Jun-2016,4.4116,4.4433,4.4102,4.4242,0
EURPYG,14-Jun-2016,6251.2,6251.2,6233.1,6233.1,0
EURQAR,14-Jun-2016,4.1057,4.1065,4.0753,4.0765,0
EURRON,14-Jun-2016,4.5142,4.5245,4.5137,4.5221,0
EURRSD,14-Jun-2016,123.062,123.378,123.029,123.35,0
EURRUB,14-Jun-2016,73.9581,74.483,73.3786,74.0072,0
EURRWF,14-Jun-2016,826.25,826.25,821.63,821.63,0
EURSAR,14-Jun-2016,4.2294,4.2312,4.1956,4.1988,0
EURSCR,14-Jun-2016,13.714,13.923,13.713,13.923,0
EURSEK,14-Jun-2016,9.3089,9.3425,9.2891,9.3133,0
EURSGD,14-Jun-2016,1.5311,1.5315,1.516,1.5198,0
EURSOS,14-Jun-2016,623.2,623.2,620.4,620.4,0
EURSTD,14-Jun-2016,24500,24500,24500,24500,0
EURSVC,14-Jun-2016,9.62,9.62,9.58,9.58,0
EURSZL,14-Jun-2016,16.9311,16.9413,16.9311,16.9413,0
EURTHB,14-Jun-2016,39.693,39.748,39.472,39.568,0
EURTND,14-Jun-2016,2.4228,2.4324,2.4164,2.4265,0
EURTRY,14-Jun-2016,3.2994,3.3026,3.2791,3.2914,0
EURTTD,14-Jun-2016,7.3554,7.3554,7.3241,7.3241,0
EURTWD,14-Jun-2016,35.507,35.507,35.395,35.395,0
EURTZS,14-Jun-2016,2421.36,2421.36,2412.19,2412.19,0
EURUAH,14-Jun-2016,27.7606,27.7606,27.6831,27.6831,0
EURUGX,14-Jun-2016,3735.9,3735.9,3714.5,3714.5,0
EURUSD,14-Jun-2016,1.1285,1.1298,1.1189,1.1211,0
EURUYU,14-Jun-2016,34.025,34.025,33.993,33.993,0
EURUZS,14-Jun-2016,3274.79,3274.79,3257.64,3257.64,0
EURVEF,14-Jun-2016,11.2521,11.26,11.18,11.2266,0
EURVND,14-Jun-2016,24758,24758,24633,24633,0
EURXAF,14-Jun-2016,655.957,655.957,655.957,655.957,0
EURXOF,14-Jun-2016,655.957,655.957,655.957,655.957,0
EURXPF,14-Jun-2016,119.26,119.26,119.26,119.26,0
EURYER,14-Jun-2016,282.11,282.28,279.82,280.16,0
EURZAR,14-Jun-2016,17.0915,17.2879,17.0841,17.1863,0
FJDGBP,14-Jun-2016,0.3373,0.3393,0.3373,0.3389,0
FJDUSD,14-Jun-2016,0.4793,0.4794,0.478,0.4782,0
GBPAED,14-Jun-2016,5.221,5.221,5.1784,5.1811,0
GBPALL,14-Jun-2016,170.37,171.32,170.37,171.32,0
GBPARS,14-Jun-2016,19.5954,19.6075,19.3645,19.3769,0
GBPAUD,14-Jun-2016,1.9251,1.9324,1.9099,1.9192,0
